uid,region,severity,density
vtvx,south,1,3921.0
vtxp,west,4,2087181.5
vtzd,midwest,1,663.177383966245
vuam,midwest,3,547739.0
vucs,south,2,62932.0
vuda,west,4,1205426.665
vueu,west,4,6792500.0
vuga,south,1,19848.0
vuhr,northeast,1,363.14226640159046
vuht,midwest,1,110.44592
vujd,midwest,3,117810.0
vukj,south,2,21784.0
vulr,west,4,6517500.0
vuoj,south,4,2784017.0
vuow,south,1,6390.0
vupg,northeast,2,38000.0
vuqp,south,2,99760.0
vutw,south,1,5809.0
vuuk,south,1,2420.0
vuvn,west,3,797607.5
vuwo,northeast,1,750.5693430656934
vuxl,south,2,43205.0
vuyj,west,4,3510272.0
vvac,south,3,157814.0
vvay,south,1,15491.0
vvbl,northeast,1,286.0820895522388
vvbm,west,1,1400.0
vvbs,west,4,4447750.0
vvby,south,1,13942.0
vvdk,west,4,1755330.0
vveb,west,4,7237500.0
vvem,south,2,82296.0
vvfi,south,3,672587.0
vvfn,west,4,4002003.5
vvgv,west,4,5275000.0
vvjf,west,4,3103209.5
vvjr,south,1,13398.0
vvkz,south,2,31932.0
vvlf,south,1,1815.0
vvmc,south,3,625932.0
vvmz,south,3,121023.0
vvnf,south,1,19315.0
vvqo,south,2,67531.0
vvru,south,1,5446.0
vvtk,south,1,363.0
vvtu,northeast,5,15148000.0
vvty,south,1,508.0
vvvh,west,4,2536578.5
vvvl,south,1,6777.0
vvvw,west,4,6152500.0
vvxm,west,4,4295088.5
vvxx,midwest,1,917.8641370223984
vvyh,northeast,1,2092.138888888889
vvyu,midwest,1,395.1341267454354
vvyv,west,4,1826661.5
vvyy,west,4,5967500.0
vvzh,south,3,134190.0
vwbn,west,4,3699149.0
vwbv,south,1,17163.0
vwce,south,1,9585.0
vwci,midwest,1,14805.0
vwcu,south,3,477073.0
vwdw,south,2,34532.0
vwfh,northeast,3,385747.7215189873
vwgs,south,1,2905.0
vwil,south,3,125380.0
vwiv,south,1,656.0
vwkg,west,4,6265271.0
vwmq,south,3,502004.0
vwno,south,3,995295.0
vwpv,west,3,735734.0
vwrj,south,1,3112.0
vwso,south,1,5164.0
vwta,west,4,3861974.0
vwuo,south,2,99585.0
vwuw,west,4,1445651.0
vwwm,midwest,1,505.7047619047616
vwwp,south,1,2544.0
vwyy,northeast,1,6057.549019607843
vwzw,south,1,762.0
vxar,south,1,10251.0
vxbb,south,1,1452.0
vxci,west,4,3500000.0
vxcs,south,2,75133.0
vxea,south,3,149585.0
vxgq,midwest,1,2859.893508771926
vxlg,south,3,118961.0
vxli,midwest,1,445.9892055888221
vxlx,south,2,32192.0
vxod,south,1,7019.0
vxoj,west,4,1527063.5
vxom,south,1,2990.0
vxop,south,2,43568.0
vxor,south,2,32676.0
vxph,midwest,1,688.3203703703703
vxps,south,1,2759.0
vxqd,south,1,625.0
vxsl,south,1,1138.0
vxta,south,1,17114.0
vxtb,west,1,425.7993964853754
vxvk,west,4,3575402.0
vxwk,west,3,144989.7
vxxo,west,4,8187500.0
vxyq,west,3,604533.333
vyah,south,1,2541.0
vyby,south,2,57123.0
vycd,south,3,226556.0
vyde,south,2,21784.0
vydh,south,2,35016.0
vyfj,midwest,1,294.0
vyfp,south,3,236237.0
vygq,west,4,1680946.5825
vyhg,south,1,1936.0
vyhv,midwest,3,416366.0
vyjc,west,4,8668568.0
vyjh,south,1,968.0
vyjq,south,2,20747.0
vykx,south,2,23236.0
vyle,west,2,21822.86634460548
vyor,midwest,3,354375.0
vypn,midwest,3,332010.0
vysy,midwest,1,3755.0
vytc,south,1,14523.0
vytk,south,1,455.0
vytn,south,1,4875.0
vyuo,south,3,128769.0
vyvh,south,3,930184.0
vyvw,west,4,5102500.0
vywm,south,1,2582.0
vyzz,west,4,6752500.0
vzce,south,1,2033.0
vzcp,south,2,87621.0
vzcu,midwest,3,114567.0
vzdp,south,1,342.0
vzee,south,1,1291.0
vzfu,midwest,1,564.132802124834
vzfy,south,1,12216.0
vzgb,south,1,4841.0
vzgp,midwest,1,1428.0
vzhg,south,2,72291.0
vzhw,south,1,929.0
vzkk,south,1,3873.0
vzkp,midwest,3,817425.0
vzks,west,4,3532500.0
vzlj,west,4,3790000.0
vzlq,south,2,44052.0
vzly,south,2,31224.0
vzma,south,1,762.0
vzmd,south,1,1162.0
vzmv,south,1,8230.0
vzol,south,1,14054.0
vzpj,midwest,2,98610.0
vzpy,northeast,1,86.06870229007635
vzqx,south,1,1779.0
vzrc,west,4,7040318.0
vzrd,south,2,47489.0
vzrp,south,1,16943.0
vzrv,south,1,13731.0
vzud,northeast,2,60933.0
vzug,south,1,2003.0
vzwa,south,1,2541.0
vzyk,south,2,61375.0
vzyt,south,1,12735.0
vzzo,south,1,7988.0
vzzp,west,1,718.6897021276595
waav,midwest,3,251781.0
waer,midwest,3,156901.8
waes,west,4,5767500.0
waiv,south,2,68983.0
wakj,south,3,247371.0
waln,south,3,107054.0
walt,south,1,73.0
wart,northeast,1,2948.4
waui,midwest,3,212535.6
wavi,northeast,3,311267.0
wawn,south,2,34232.0
wbao,south,3,234398.0
wbaq,south,1,7261.0
wbat,south,1,7922.0
wbca,west,4,5645000.0
wbce,south,3,392571.0
wbcf,west,4,1670349.5
wbdy,south,2,28247.0
wbew,south,3,776806.0
wbex,south,3,187989.0
wbgm,midwest,1,626.1874103585661
wbgp,south,1,1245.0
wbhf,west,4,2657069.0
wbhh,northeast,1,4034.174311926605
wbkw,south,1,351.0
wbll,northeast,3,151632.0
wblm,midwest,4,1200150.0
wbmi,midwest,3,173719.0
wbmu,south,2,28319.0
wboq,west,4,1543346.0
wbpr,south,3,243499.0
wbqn,midwest,2,38887.0
wbtb,west,4,1461933.5
wbtf,west,4,7960000.0
wbus,northeast,3,957800.0
wbvn,west,4,4172500.0
wbyi,south,1,472.0
wbzf,west,4,2247559.995
wcai,midwest,1,214.95498795180745
wccb,south,1,762.0
wccq,south,1,254.0
wcen,south,2,32676.0
wcep,south,3,145954.0
wcfc,west,4,1755018.5
wcfr,midwest,3,153720.0
wcgb,midwest,1,332.06193762993735
wcgt,south,1,7261.0
wcjw,west,3,138989.45489361702
wcjx,south,2,25636.0
wckc,south,1,9517.0
wcki,midwest,3,276255.0
wckp,west,4,2041590.5
wclo,south,3,196058.0
wcls,west,4,6347500.0
wcoi,south,3,192930.0
wcqb,west,4,6425000.0
wcqr,south,1,14246.0
wcsa,south,3,106816.0
wcsl,northeast,1,14952.6
wctp,west,4,5005005.5
wctu,south,1,19364.0
wctz,south,1,17743.792372881355
wcuo,west,3,344954.0
wcup,south,3,200622.0
wcvm,northeast,2,66282.69589552238
wcvw,midwest,1,10710.0
wcxi,south,1,10373.0
wdab,west,4,1041845.0
wdbg,south,1,145.0
wdbt,south,1,256.0
wdbx,south,2,20332.0
wdcj,south,3,384529.0
wdcr,south,1,1130.0
wdda,northeast,1,1895.4
wddn,south,1,2259.0
wdgg,west,4,4926849.5
wdig,south,2,34855.0
wdii,south,1,254.0
wdix,south,1,625.0
wdjo,west,4,2823150.5
wdkv,south,2,85563.0
wdlc,south,2,30498.0
wdpc,south,1,2112.0
wduc,south,2,21348.0
wdvt,west,1,2350.0
wdwb,south,1,17064.0
wdxk,south,2,24689.0
wead,midwest,1,8505.0
wedt,south,1,12586.0
weew,south,1,807.0
wefc,midwest,1,13545.0
wefk,midwest,3,591224.0
wehe,midwest,2,40005.0
wehg,west,2,90645.0
wein,west,4,4978953.5
wekl,south,1,1452.0
wekr,west,4,2761277.0
wely,west,4,3327500.0
weov,south,1,39.9999991059303
wepf,south,1,7436.0
wepw,south,2,35933.0
weut,south,2,20477.0
wevq,northeast,3,198267.0
wevy,northeast,2,77528.24626865672
wexy,south,1,10229.0
weyn,west,4,2640179.995
wezo,west,4,2484474.5
wfaa,south,1,193.0
wfac,west,4,1462500.0
wfbf,south,1,2905.0
wfbi,west,4,2751507.5
wfch,south,1,775.0
wfcq,west,4,7225000.0
wfcx,midwest,1,1681.5852399823866
wffq,south,1,290.0
wfgv,south,2,48893.0
wfij,midwest,1,1207.2441965471442
wfkj,south,1,3631.0
wflg,south,3,162659.0
wfny,south,2,21966.0
wfpp,west,4,5417500.0
wfqk,south,1,581.0
wfrp,south,1,11618.0
wfsy,south,1,508.0
wfto,midwest,1,37.92134592274679
wftq,west,4,1146053.0
wftu,west,4,5910000.0
wfuh,south,3,146680.0
wfux,northeast,1,10444.21052631579
wfxf,south,2,38727.0
wgau,northeast,2,57210.76923076923
wgeu,south,1,2905.0
wgfo,west,4,5105000.0
wgft,south,1,2759.0
wgga,south,1,1452.0
wghb,northeast,1,4103.134556574923
wghc,west,4,6390000.0
wgjk,south,1,3122.0
wgjr,south,1,11618.0
wgkl,west,4,2731968.5
wglb,south,1,7424.0
wglp,west,4,6430000.0
wgmv,south,2,21240.0
wgof,west,4,2648433.33
wgoz,west,4,4427500.0
wgpc,south,1,5288.0
wgpg,south,3,245001.0
wgps,west,4,5697500.0
wgua,south,1,19.9999995529652
wgyr,west,4,3047849.0
wgzr,west,4,6552500.0
wgzx,south,1,5478.0
whai,south,1,7826.0
whal,midwest,3,187341.0
whap,west,4,6980000.0
whbs,west,4,5985000.0
whfs,midwest,3,277500.0
whgh,west,4,4428605.0
whiq,west,4,2705916.5
whkk,west,4,5777500.0
whla,midwest,1,282.0195850622411
whle,west,3,641295.5
whmz,south,1,2420.0
whnb,west,4,1621502.0
whrv,west,4,4007500.0
whso,west,4,6317500.0
whtl,south,4,1182154.0
whtz,south,2,45747.0
whvv,south,1,16730.0
whwt,south,2,86411.0
whyi,south,1,2178.0
whyn,west,4,1930869.5
whyp,south,1,290.0
wiaf,south,1,109.0
wiag,south,1,875.0
wiaq,west,3,116439.49601063832
wiaw,south,1,157.0
widz,south,1,4668.0
wiek,midwest,3,441945.0
wihu,south,2,27801.0
wiig,northeast,2,31379.4
wijw,west,4,6526500.0
winx,west,3,895302.5
wioj,west,4,2262500.0
wiok,south,1,2759.0
wiop,midwest,3,521916.0
wipb,south,2,23236.0
wipw,south,1,6354.0
wire,south,1,15447.0
wisd,south,1,762.0
wisy,south,1,278.0
witx,west,4,1718340.0
wiuo,midwest,4,1355130.0
wiym,south,1,968.0
wjai,south,3,111825.0
wjau,south,1,13071.0
wjbw,south,1,751.0
wjet,south,1,2244.0
wjfb,south,1,726.0
wjgo,south,1,12453.0
wjiu,midwest,1,7741.0
wjiw,midwest,3,346607.0
wjja,south,1,1000.0
wjjc,south,3,166044.0
wjjh,west,4,4415000.0
wjjr,midwest,4,8045670.0
wjku,south,3,171127.0
wjmc,midwest,3,179235.0
wjmd,south,1,472.0
wjmj,south,1,19364.0
wjmk,midwest,3,100800.0
wjml,south,1,14123.0
wjno,south,1,2505.0
wjpg,midwest,1,313.5578061855671
wjtq,west,4,6590000.0
wjxb,south,1,854.0
wjyu,west,4,1717413.33
wkac,west,4,3995490.5
wkam,south,1,9797.0
wkca,south,2,81328.0
wkcv,south,3,153361.0
wkfa,south,3,349031.0
wkgf,south,1,10166.0
wkhi,south,2,20150.0
wkhs,south,2,62448.0
wkit,south,3,106742.0
wkjd,west,4,1963434.5
wkkb,midwest,3,450381.0
wklh,west,2,85988.0
wklr,south,3,344099.0
wklw,south,2,74075.2397958072
wkna,west,1,1283.3744680851062
wkoc,west,4,5600000.0
wkrj,midwest,1,872.0
wkrs,south,1,3873.0
wkup,west,4,7615000.0
wkwy,south,1,1452.0
wkxl,south,1,2905.0
wkxx,midwest,3,101430.0
wkya,south,2,24205.0
wkyh,south,3,127437.0
wkzl,south,1,4998.0
wkzx,south,1,1980.0
wlak,west,2,29073.5
wlan,midwest,3,266805.0
wlbc,south,1,436.0
wlcq,south,2,37759.0
wlea,south,1,2435.0
wleh,south,2,24447.0
wles,south,4,1760161.0
wlfr,south,1,9682.0
wlgh,west,4,1077666.5
wlgu,south,2,43568.0
wlld,west,4,5285000.0
wlmr,south,3,103838.0
wlpe,west,4,2009025.5
wlpt,south,2,43903.0
wlqd,midwest,3,204750.0
wlqi,south,1,13086.0
wlqp,south,1,6608.0
wlvw,south,1,4647.0
wlwd,south,1,2905.0
wlwr,south,1,6862.0
wmay,south,2,27500.0
wmdw,west,4,4480000.0
wmgl,south,1,17137.0
wmgu,south,3,579942.0
wmha,south,2,41148.0
wmhs,south,2,31932.0
wmhu,south,1,908.0
wmhy,south,1,9775.0
wmjb,south,3,116900.0015258789
wmkj,south,1,10844.0
wmkv,south,1,4841.0
wmlv,south,1,342.0
wmmg,south,2,34855.0
wmmh,south,2,35062.0
wmnp,west,4,3360473.0
wmqb,south,1,2828.0
wmrk,south,1,2641.0
wmrs,south,1,7905.0
wmss,south,3,564210.0
wmto,south,1,1291.0
wmun,west,4,5050000.0
wmvb,south,2,30809.0
wmvf,south,1,581.0
wmvm,south,2,52355.0
wmxr,south,3,348547.0
wnbq,south,1,3548.0
wndy,south,1,11909.0
wnet,west,4,4920000.0
wnfg,south,4,1121159.0
wnho,south,3,484577.0
wnig,south,1,363.0
wnir,midwest,2,23625.0
wnke,midwest,1,5022.0
wnkj,south,1,2178.0
wnli,south,1,3703.0
wnlq,south,1,6455.0
wnmf,south,1,545.0
wnmp,south,1,8133.0
wnni,west,4,1865000.0
wnpf,south,2,25024.0
wnqm,northeast,2,42600.0
wnqo,south,1,3389.0
wnrq,south,2,34274.0
wnsv,northeast,1,4381.7127559055125
wnts,south,1,3734.0
wntz,west,4,1709427.5
wnvi,south,1,4830.0
wnvz,west,4,6357500.0
wnww,south,1,218.0
wnxg,midwest,1,1618.2552380952384
wnyp,west,4,4577500.0
wnyz,south,3,285082.0
wnzo,south,2,35581.0
woap,northeast,2,58667.0
wodo,west,4,1937382.5
woeq,south,1,3449.0
woer,midwest,3,677148.0
woim,south,1,1743.0
wojg,south,1,3001.0
wojn,northeast,1,0.0
wokw,west,2,28162.68
womv,south,1,2178.0
woni,west,3,966945.5
wono,west,1,3531.141120732704
wopx,south,1,17064.0
wosx,south,4,2163894.0
wotg,south,1,924.0
wotv,west,4,2972949.5
wouf,south,2,52863.0
woun,south,3,291424.0
wovo,south,1,2075.0
woxq,midwest,3,177975.0
woyb,south,3,382312.0
wozb,south,2,84149.0
wozi,south,1,4357.0
wozp,south,1,15830.0
wpad,south,1,1936.0
wpco,west,4,4197990.55
wpel,midwest,1,17640.0
wpfv,south,1,3086.0
wpgx,south,3,219076.0
wphe,south,1,6887.0
wphy,south,1,10650.0
wpis,south,2,40664.0
wpjf,south,3,107469.0
wpjp,west,4,6007500.0
wpjt,south,2,24105.0
wpla,south,1,670.0
wplm,south,2,74550.0
wplt,west,4,4145289.5
wpmj,midwest,1,256.69249197860955
wppx,south,1,3485.0
wpqt,west,4,6147500.0
wprf,west,4,5272500.0
wprm,south,2,70435.0
wptx,south,2,34613.0
wpuf,south,1,884.0
wpzu,south,1,5215.0
wqbb,west,1,13020.0
wqes,south,2,87137.0
wqgr,south,1,1941.0
wqic,west,2,70015.0
wqjd,south,2,29046.0
wqjg,south,1,2625.0
wqka,south,1,1312.99996376038
wqkb,south,3,114085.0
wqkw,west,4,5520000.0
wqll,south,3,104400.001525879
wqlm,south,4,2876237.0
wqmf,south,1,8840.0
wqmr,south,2,22911.0
wqnq,south,2,21288.0
wqos,south,3,237883.0
wqqw,midwest,3,113497.0
wqrc,south,1,10650.0
wqrh,northeast,2,36518.04
wqst,south,1,1452.0
wqtd,west,4,5645000.0
wqtj,midwest,1,223.82144
wqtt,south,2,59906.0
wqvs,west,4,5526045.5
wqwa,south,1,968.0
wqxa,south,3,732965.0
wqxd,south,3,135270.0
wqxm,midwest,3,607950.0
wqxy,south,1,1780.0
wqye,south,1,14714.0
wqyi,south,3,428058.0
wqzi,south,1,6535.0
wqzw,south,1,19751.0
wrbz,midwest,2,91035.0
wrcb,northeast,2,72657.0
wrci,south,1,1259.0
wrdh,south,1,10608.0
wrfw,south,1,2033.0
wrgl,south,2,25044.0
wril,northeast,1,242.47311827956983
wrir,west,3,618500.0
wrje,south,1,2578.0
wrjo,south,2,41417.0
wrke,midwest,1,3802.0
wrni,west,4,5735000.0
wrnk,south,1,1461.0
wrpo,south,1,218.0
wrpv,south,2,54218.0
wrqa,midwest,3,132300.0
wrqk,south,1,9958.0
wrrs,south,1,14000.0
wrrx,west,4,7509254.0
wrsr,south,1,3013.0
wrul,west,4,3370000.0
wrvi,midwest,2,58511.0
wrxf,west,4,1543346.0
wrxx,west,4,4070390.0
wsac,northeast,1,724.8214285714286
wsbt,west,4,3356680.005
wsbx,south,1,254.0
wsch,south,1,13863.0
wsdu,south,2,92946.0
wsfl,south,2,99118.0
wsgr,south,2,38050.0
wsho,west,4,8272500.0
wsie,south,1,3227.0
wsjp,south,1,17790.0
wsli,west,4,6560000.0
wsln,midwest,3,837900.0
wsmt,midwest,1,2653.0
wsou,northeast,1,18400.0
wspe,west,4,1534026.6625
wsqm,northeast,1,3996.6666666666665
wsrd,south,2,24689.0
wssf,south,1,8133.0
wsth,midwest,2,21122.0
wsve,south,2,42054.0
wswc,west,4,3083670.5
wswg,south,3,226182.0
wsxo,south,2,71162.0
wsxp,south,1,5683.0
wsxt,south,1,11618.0
wsyy,midwest,2,88830.0
wszn,midwest,4,1896276.0
wszo,west,4,9697500.0
wszs,west,4,5802500.0
wtau,south,1,2905.0
wtaw,south,2,90364.0
wtbo,south,1,12909.0
wtdi,south,2,33402.0
wtfg,south,3,239303.0
wtfu,south,2,23611.0
wtfx,south,1,12635.0
wtgy,west,2,51600.0
wtha,south,1,9961.0
wtii,west,4,1471703.0
wtkj,south,3,142323.0
wtlv,west,4,4882500.0
wtnf,south,1,2905.0
wtnm,west,4,3117500.0
wtou,midwest,1,18900.0
wtoz,south,1,9642.0
wtpe,south,1,1002.0
wtpk,south,1,6208.0
wtqh,south,3,333443.0
wtrr,south,1,10529.0
wtsg,south,1,8133.0
wtsu,northeast,2,30727.771084337342
wtwz,northeast,2,67333.0
wtxj,south,1,3417.0
wtxm,midwest,1,6757.0
wtxr,south,1,11236.0
wtyj,south,2,94882.0
wtyu,west,4,1608476.0
wtza,south,1,12272.0
wtzr,south,1,2541.0
wuar,south,2,52863.0
wubh,south,1,1367.0
wubv,west,4,2164533.3325
wucd,northeast,1,121.6179775280899
wucz,south,1,1245.0
wudl,midwest,4,2571600.0
wudw,south,3,150492.0
wued,south,3,108275.0
wuey,south,1,6432.0
wufq,south,1,9149.0
wufu,west,4,2559278.14
wugz,west,4,5762500.0
wuhw,south,2,88000.0
wulv,west,4,4614225.5
wumd,west,4,6842500.0
wunh,south,1,1307.0
wunk,south,1,3227.0
wuou,south,1,5532.0
wuql,midwest,3,442300.0
wuqs,south,1,15249.0
wurj,west,1,821.3596595744681
wusa,midwest,2,27344.0
wusg,midwest,3,779940.0
wutf,west,4,2298854.0
wutw,south,1,1452.0
wuvt,south,2,31345.0
wuvz,west,4,2895000.0
wuxi,south,1,4469.0
wvak,south,1,12383.0
wvax,south,3,234647.0
wvaz,south,1,726.0
wvbk,south,2,25415.0
wvfe,south,1,2905.0
wvgd,south,2,38727.0
wvgm,west,4,6237500.0
wvhu,south,1,3721.0
wvhv,south,2,23382.0
wvjn,south,2,20036.0
wvkc,south,2,34371.0
wvky,west,4,6240000.0
wvmq,midwest,1,793.0
wvmz,midwest,3,247275.0
wvpd,northeast,1,10011.422413793103
wvpq,south,1,250.0
wvtj,south,1,508.0
wvtt,south,2,21784.0
wvtx,northeast,2,77333.0
wvub,south,2,99160.0
wvue,south,2,64239.0
wvvj,west,4,1859226.5
wvvu,midwest,3,162650.0
wvwg,south,1,2641.0
wvwv,northeast,2,62224.0
wvys,south,2,35270.0
wvyy,south,1,2504.0
wvzh,south,1,1316.000014543534
wvzi,south,2,65353.0
wvzl,west,4,1562885.0
wwaf,south,1,11691.0
wwal,south,1,1252.0
wwbn,west,4,2217441.5
wwcs,south,1,8786.0
wwde,northeast,2,93333.0
wwez,south,1,539.0
wwhk,south,2,23236.0
wwjp,west,1,17885.0
wwlz,south,2,58091.0
wwmq,west,4,4112724.5
wwne,south,1,1173.0
wwnx,south,1,1688.000023365021
wwob,south,1,545.0
wwqi,midwest,3,599130.0
wwqj,south,1,5809.0
wwre,midwest,1,3860.0
wwsc,northeast,3,121120.0
wwth,south,1,884.0
wwto,south,2,48070.0
wwwk,west,1,2560.0
wwxl,west,4,3118499.995
wxam,south,1,3631.0
wxdw,south,3,121739.0
wxer,west,4,4451400.5
wxfa,west,4,8828136.5
wxff,south,1,447.0
wxga,midwest,1,0.0
wxhd,midwest,1,663.5180826446276
wxin,south,3,181536.0
wxis,south,3,145228.0
wxkb,west,2,21075.86070921985
wxli,northeast,2,48283.5294117647
wxmg,west,2,79800.0
wxmm,northeast,2,23376.6
wxnv,south,3,200185.0
wxod,south,3,106500.0
wxpb,northeast,1,2523.4203669724743
wxpv,west,4,5907056.0
wxqh,midwest,3,982800.0
wxrh,northeast,1,0.0
wxrt,west,3,403571.0
wxso,south,1,4357.0
wxtf,west,4,2015538.5
wxtu,south,1,436.0
wxwc,south,1,2905.0
wxxu,south,2,45124.0
wxyq,midwest,3,116344.0
wxyy,south,1,5486.0
wxze,south,1,282.0
wybh,west,4,2471448.5
wybi,west,3,517548.5
wybl,west,4,2318393.0
wydz,south,2,98619.0
wyeh,south,1,5664.0
wyej,south,2,43447.0
wyep,south,4,1460923.0
wyfb,south,3,376140.0
wyfv,south,1,290.0
wyhd,west,4,5622500.0
wyhe,south,1,1162.0
wyjo,south,2,27243.0
wyke,west,4,1738330.0
wyli,west,4,4142033.0
wymd,south,1,726.0
wymn,midwest,3,504945.0
wynj,west,4,2077500.0
wynv,midwest,2,86857.0
wyok,northeast,2,54540.319727891154
wyoy,south,1,16096.0
wypu,south,2,34855.0
wytl,west,4,5132500.0
wyto,south,1,508.0
wytu,northeast,3,100000.0
wyuk,northeast,3,254667.0
wyvg,west,4,6367500.0
wyxb,west,3,732477.5
wyyt,south,1,2321.323529411765
wzar,south,2,35688.0
wzaz,west,4,4637500.0
wzba,south,3,350621.0
wzbp,midwest,3,289175.0
wzbx,west,4,1520550.5
wzby,midwest,3,129692.0
wzdy,south,2,43568.0
wzfq,south,1,9682.0
wzfx,south,1,11183.0
wzgv,west,4,3770792.0
wzhf,south,2,47584.0
wzje,west,4,5662500.0
wzlc,south,1,14684.0
wzlr,south,1,290.0
wzmf,south,1,11100.0
wzng,midwest,3,143955.0
wzog,south,1,12102.0
wzov,south,4,2480798.5758
wzoy,south,2,36758.0
wzqc,south,1,1380.0
wzqs,south,1,16266.0
wzsr,south,2,29626.0
wzut,west,4,2295597.5
wzvk,west,4,1562885.0
wzxf,west,3,957176.0
wzxi,west,4,1621502.0
wzyw,west,4,1882022.0
wzzo,west,3,507779.0
xaag,south,1,7054.0
xabe,south,2,20332.0
xabs,northeast,1,280.4145077720207
xacb,west,2,28603.0
xafd,west,4,5447500.0
xafg,west,4,3478334.0658333334
xagt,midwest,3,177849.0
xakf,south,1,1614.0
xaki,south,2,29046.0
xalx,south,1,2498.2930756843803
xaov,south,1,73.0
xapm,south,1,145.0
xaqf,west,4,2354214.5
xarh,south,2,31079.0
xarq,west,4,2849873.5
xauh,south,2,29615.0
xauw,west,4,5216678.0
xavg,west,1,2400.0
xaxh,west,4,5057109.5
xayy,south,1,19315.0
xbbe,south,3,151711.0
xbbk,south,3,911062.0
xbbx,south,1,3921.0
xbcu,midwest,3,266843.0
xbcv,south,1,19408.0
xbcy,west,4,6455000.0
xbdi,west,4,1224220.0
xbel,south,1,3522.0
xbfx,northeast,2,85082.4
xbgy,south,2,37503.0
xbiv,south,1,913.0
xbjm,west,4,4567500.0
xbjn,west,4,1100462.0
xblq,south,1,7261.0
xbmp,west,4,4343936.0
xbnf,south,3,227778.0
xbnu,west,2,71161.0
xbpe,west,4,3725201.0
xbrg,west,4,1758275.0
xbrv,south,3,117271.0
xbsu,west,4,5850000.0
xbsw,south,1,2905.0
xbsy,midwest,2,40635.0
xbtm,midwest,4,1244700.0
xbul,northeast,1,0.0
xbvo,south,2,37275.0
xbwq,south,1,5297.0
xbxl,south,3,117925.0
xbxx,south,2,37759.0
xbzk,south,3,879326.0
xcan,west,1,850.0
xccd,northeast,3,334854.0
xccs,west,4,4464426.5
xcdb,midwest,1,8190.0
xcdv,south,1,11860.0
xcfd,west,4,6812500.0
xcfn,south,1,145.0
xchy,midwest,1,13886.0
xcmj,south,1,7261.0
xcml,south,1,1106.0
xcmq,midwest,2,31053.0
xcmt,west,4,3927104.0
xcoz,south,1,726.0
xcrh,south,2,76971.0
xctj,south,2,45471.0
xcty,midwest,1,221.72898002663084
xcuu,west,4,1663291.5
xcva,south,1,3631.0
xcvb,south,3,169135.0
xcvg,west,4,4750000.0
xcvw,west,4,8000000.0
xcwo,south,3,100178.0
xcxy,midwest,2,88200.0
xczx,midwest,2,20187.0
xdbv,south,2,30175.0
xdbx,south,1,3757.0
xddt,midwest,4,1815161.0
xdfp,south,1,7826.0
xdfz,south,2,21348.0
xdhy,south,1,6354.0
xdif,west,4,6547500.0
xdjr,northeast,2,74289.72222222222
xdmj,south,3,440524.0
xdmq,south,2,33810.0
xdng,south,1,2096.0
xdpj,south,3,103112.0
xdst,west,4,7185000.0
xdtt,midwest,1,2331.0
xdtz,west,1,17506.89393440327
xdun,west,4,3360473.25
xdvc,south,1,8714.0
xdxx,south,1,7824.524044358983
xdyv,south,1,3527.0
xdzg,south,1,9392.0
xdzk,south,3,122960.0
xead,south,4,1512055.0
xeah,south,2,74550.0
xeai,south,1,6455.0
xebz,west,4,2193526.6625
xecr,south,3,149891.0
xecx,south,3,715973.0
xedw,west,4,2348173.25
xeeh,northeast,1,1029.4565217391305
xeej,south,1,6680.0
xeer,south,3,329522.7221
xefv,south,1,14232.0
xeif,south,2,25124.0
xeiw,midwest,4,1122736.0
xejn,midwest,2,53891.0
xelj,south,1,4720.0
xelk,south,1,15249.0
xelq,south,1,2324.0
xema,south,1,3882.0
xemn,south,1,11074.0
xeoq,midwest,2,98910.0
xepx,south,1,8133.0
xerx,west,4,1970000.0
xery,midwest,3,272475.0
xetk,south,1,395.0
xewc,south,1,10767.0
xewj,west,1,400.0
xewk,south,1,7624.0
xewo,south,1,1561.0
xexx,west,4,4842180.5
xeyg,south,1,4380.00011444092
xezb,west,4,6322500.0
xfbw,south,3,254149.0
xfcx,west,4,5324142.5
xfdn,south,1,1162.0
xffa,south,1,17183.0
xffq,south,1,1259.0
xfjc,south,1,16407.0
xfji,west,4,4275500.0
xfko,south,3,339591.0
xflt,midwest,1,493.0779791231737
xfmj,west,4,6470000.0
xfnq,south,3,308367.0
xfrf,south,1,13406.0
xfse,south,3,139419.0
xfst,south,1,1962.0
xfum,west,4,4527500.0
xfun,midwest,2,30870.0
xfwz,midwest,1,473.0
xfzv,south,1,2905.0
xfzx,south,2,26504.0
xgdr,south,3,264000.0
xgdx,northeast,1,213.9468690702088
xgek,northeast,2,49717.38095238096
xgfw,south,1,8852.0
xghp,south,1,2003.0
xghq,south,1,4174.0
xgko,south,1,4696.0
xgml,south,1,664.0
xgmq,south,2,20090.0
xgmr,south,1,16.0
xgod,south,1,2905.0
xgoe,south,2,48288.0
xgof,northeast,2,79067.0
xgqe,south,2,53880.0
xguv,south,2,29046.0
xgvk,south,2,28682.0
xgvr,south,1,11147.0
xgwa,west,3,585935.0
xgwb,northeast,3,989333.0
xgxg,south,1,4007.0
xgxs,south,1,1343.0
xgym,south,1,18153.0
xgyq,midwest,4,2073900.0
xgyr,west,3,752016.5
xgzb,south,1,9242.0
xgzi,south,1,7624.0
xgzj,south,2,21124.0
xhaw,west,4,5460915.5
xhbp,south,2,51992.0
xhkh,midwest,3,311220.0
xhkv,south,1,968.0
xhln,west,4,2810124.5
xhlw,west,4,1850000.0
