uid,latitude,longitude,date,split
ubxj,41.70028,-80.10139,2020-08-03,test
ubyd,38.27,-121.477,2021-04-28,train
ubyy,35.9029410675492,-79.1013942701187,2018-08-09,train
ubzv,35.74,-79.02,2021-12-02,train
ucav,37.4125,-120.759,2017-11-07,train
ucbt,36.06,-78.76,2019-10-09,train
ucby,37.4806,-121.031,2013-03-12,train
uccx,35.6689277630582,-79.2324327197055,2016-03-03,train
ucdr,46.06919,-89.34555,2017-07-26,test
ucef,35.6789614990458,-79.2137961420094,2018-04-11,train
ucfz,36.13,-79.0690042691402,2021-09-15,train
ucgt,37.2953,-120.85,2014-02-10,train
ucib,35.976,-78.7536562269781,2016-01-26,train
ucjb,34.4384,-119.906,2013-09-18,test
ucjh,44.878889,-93.490833,2013-08-01,train
ucjm,35.8975061514418,-79.0578959444936,2016-04-06,train
uckj,41.91411,-72.70472,2019-08-14,train
ucld,35.794,-79.0208062233746,2016-12-13,train
ucna,36.7081,-121.6,2017-09-27,test
ucnc,35.6403968214699,-79.2854258531011,2021-11-08,train
ucnm,35.0164,-120.586,2015-03-16,test
ucnn,39.21155,-97.00559,2017-08-14,train
ucny,34.9354,-120.356,2018-01-09,test
ucod,36.04,-76.6,2017-06-22,test
ucoo,35.8917606686997,-79.0119120002612,2021-04-28,train
ucpc,35.6309486085373,-79.3029748851491,2015-07-23,train
ucpd,47.513167,-90.148667,2019-08-24,test
ucqi,34.93,-77.1,2019-06-24,test
ucqz,44.878889,-93.490833,2013-09-05,train
ucrb,38.720200030009,-75.0800833304723,2018-07-05,train
ucrh,41.593063,-78.511189,2014-05-07,train
ucrs,38.2399,-121.565,2015-02-07,train
ucsh,32.9425,-117.083,2015-05-14,test
ucso,36.7518,-121.742,2018-04-24,test
ucsr,41.69783,-73.37084,2016-05-26,train
ucti,36.7085,-121.749,2020-03-18,test
ucwm,35.98,-78.8125653879676,2019-10-09,train
ucxg,39.21155,-97.00559,2014-09-02,train
ucxi,39.309992,-80.034025,2015-07-17,test
ucyh,37.0062,-120.6,2015-07-14,test
udac,42.190333333333335,-82.1866667,2019-08-09,test
udak,35.8640891815471,-78.790443382364,2015-05-06,train
udba,39.3992,-99.42481,2018-08-20,train
udbm,35.794,-79.0174447186443,2016-01-27,train
udcv,35.84,-79.0,2017-09-20,train
udcz,41.84052,-72.10979,2017-08-31,test
udeh,38.9725,-94.67293,2013-09-17,test
udex,35.98,-78.8138081972712,2019-11-20,train
udfr,37.90785,-114.2679,2017-06-07,train
udha,35.6646694135674,-79.2403421426003,2018-05-09,train
udhn,35.742,-79.208524432087,2015-07-07,train
udhs,36.13,-79.1124566611689,2019-07-01,train
udia,37.2953,-120.85,2015-04-29,train
udie,35.6567382376408,-79.255073442742,2013-08-07,train
udiv,41.59581,-75.33125,2017-08-09,train
udix,35.84,-79.0593646599871,2020-05-19,train
udjl,39.16522,-96.91105,2014-09-15,train
udkb,39.21155,-97.00559,2015-10-05,train
udkd,35.6426590696369,-79.2812239721882,2020-06-10,train
udkh,35.79,-79.0270348939044,2018-08-09,train
udkq,35.8743689371559,-78.8727173582607,2020-07-15,train
udlg,35.79,-79.036427333592,2021-06-17,train
udlm,41.444207,-72.768904,2020-09-03,test
udme,37.5582,-121.164,2016-06-14,train
udnc,40.03031,-76.51,2017-05-24,train
udns,37.4271,-120.674,2015-02-10,train
udrj,35.61133,-78.9828302625575,2016-08-31,train
udrl,36.05,-76.7,2020-08-10,test
udsf,37.546,-121.955,2015-07-07,train
udva,38.1526,-121.501,2021-08-17,train
udwf,37.7475,-97.26444,2015-10-26,train
udxa,36.8754,-121.561,2014-04-23,test
udyg,34.21,-78.9241696634288,2018-08-07,test
udzx,35.8806734398405,-78.9231754159859,2015-11-12,train
ueap,37.2141,-120.561,2013-11-12,train
ueay,37.2616,-120.906,2021-03-19,train
uebh,37.6106,-121.229,2020-09-08,train
uece,35.794,-79.0110677464353,2014-09-22,train
uedj,35.9079101337046,-79.1411641678332,2020-10-22,train
ueeh,38.1156,-121.494,2013-12-17,train
uefa,35.7145187172938,-79.1477524608373,2016-09-15,train
uefd,34.97,-79.0841310404267,2021-05-25,test
uefr,35.0164,-120.586,2017-09-27,test
ueia,35.8932824452097,-79.0240915314363,2021-11-08,train
ueix,36.7254,-121.65,2021-01-28,test
uekd,34.9339,-120.558,2019-02-26,test
uekt,36.16894,-79.0706850215054,2013-07-11,train
uekx,35.640237133364,-79.2857224564596,2021-12-02,train
uele,35.65436,-79.015640428172,2016-10-05,train
uens,42.516667,-79.893333,2014-04-25,test
ueoz,34.9454,-120.417,2014-08-25,test
ueph,40.073179,-76.894562,2018-08-20,train
uepj,35.79,-79.0240194264257,2017-10-18,train
uepu,35.8778783401282,-78.9008048485215,2015-01-27,train
ueqd,33.157503,-107.187781,2014-07-23,test
ueqm,35.6946109334243,-79.1847290128708,2016-07-19,train
ueqt,41.55443,-75.70577,2021-06-14,train
ueqv,33.01464,-83.02665,2017-07-26,train
uera,35.9104878367726,-79.1617948022725,2013-05-01,train
uese,34.279,-118.905,2019-11-27,test
uesj,36.4863,-121.47,2018-09-18,test
uetm,35.79,-79.0340545067235,2020-09-24,train
ueui,32.80180318,-94.5835357,2018-08-22,train
ueuo,33.3981,-117.263,2019-06-18,test
ueut,35.891450102065,-79.0094263816541,2020-12-10,train
uevm,39.61525,-84.9661444444445,2021-05-18,test
uexo,35.8903010055165,-79.0002295928076,2020-06-10,train
uexz,41.819755,-72.42274,2020-05-27,test
ueyh,37.4363,-120.036,2014-07-08,test
ueym,41.80603,-77.19818,2021-07-06,test
ueyp,34.446,-119.876,2015-08-27,test
uezg,35.6669050470501,-79.2361896955805,2017-02-14,train
uezj,35.68,-79.1096883631557,2021-09-08,train
uezy,45.63885,-97.34191,2017-07-25,test
ufbe,35.8825368396488,-78.9380891276288,2016-10-18,train
ufbf,35.7029413296157,-79.1692562043327,2014-07-15,train
ufck,35.8752074670697,-78.8794285285,2020-12-10,train
ufcx,35.6557268796368,-79.2569519306796,2014-02-25,train
ufdw,40.41181,-76.08818,2020-10-14,train
ufdy,43.716667,-78.026667,2013-08-12,test
ufek,37.7025,-121.177,2015-04-15,train
ufez,35.7072795231594,-79.1611984797586,2016-08-24,train
uffi,40.03003,-77.30035,2019-08-28,train
ufga,33.513,-117.269,2013-05-29,test
ufgf,34.965,-79.083785003175,2016-09-22,test
ufio,34.9576,-120.631,2021-04-22,test
ufiq,47.370167,-90.851833,2018-08-25,test
ufiv,35.6868926749724,-79.1990648418677,2021-08-05,train
ufjz,46.59082,-88.08687,2017-09-14,test
uflc,35.8766981869163,-78.8913594978143,2021-10-12,train
uflg,34.9638,-120.642,2018-01-11,test
uflo,37.4053,-121.023,2021-10-26,train
ufmc,42.64691,-72.2185,2017-08-14,train
ufob,41.965,-82.041667,2014-08-14,test
ufof,35.65436,-79.0101720672362,2016-08-10,train
ufpf,35.3207,-120.806,2021-04-20,test
ufpr,35.6792808752576,-79.2132029352923,2018-02-21,train
ufpu,37.6667,-120.898,2018-01-10,train
ufrh,36.028,-78.716,2015-06-11,train
ufsl,36.6039,-119.467,2018-07-16,test
ufsz,38.2249,-121.534,2020-02-13,train
ufvo,39.61525,-84.9661444444445,2018-06-11,test
ufwb,38.0455,-121.469,2016-02-18,train
ufww,38.2035,-98.20245,2017-06-13,test
ufxa,38.51613412,-95.70697032,2019-08-12,test
ufxf,41.693325,-80.07708,2014-07-29,test
ugad,34.73,-76.73,2020-03-03,test
ugan,40.926462,-79.290859,2016-08-26,test
ugaw,36.15,-79.1070189329287,2020-09-23,train
ugbd,41.409081,-72.52544,2015-08-10,test
ugbh,47.258933,-86.347717,2017-08-24,test
ugbr,37.7054,-120.896,2013-07-09,train
ugcn,35.6823947933227,-79.2074191698004,2016-06-07,train
ugdh,42.516667,-79.893333,2017-08-14,test
ugdj,35.74,-79.02,2019-05-16,train
ugee,35.8579399621798,-78.7412281339423,2014-07-15,train
ugfp,35.68836,-78.6979783701779,2016-08-24,train
uggw,40.979795,-81.14802,2014-06-19,test
ugim,36.7518,-121.742,2015-12-14,test
ugio,41.381236,-80.741694,2018-07-03,test
ugjb,35.6532517139953,-79.2615492827372,2015-05-06,train
ugji,39.42401,-75.68735,2017-06-19,train
ugkb,35.4417,-119.549,2013-07-23,test
ugkf,37.2639,-120.906,2020-01-22,train
ugkt,37.6003,-121.224,2016-08-09,train
ugku,47.258933,-86.347717,2016-04-16,test
ugmp,40.456103,-79.453608,2015-09-23,test
ugnb,35.60595,-78.9942641081505,2016-09-15,train
ugni,36.7254,-121.65,2018-12-05,test
ugoe,36.06,-78.76,2019-04-17,train
ugpm,41.55087787,-86.3616260258333,2018-06-18,train
ugpq,45.9106588676148,-84.3285462228063,2017-08-08,train
ugqa,35.867381187875,-78.8167909395998,2016-07-19,train
ugqe,35.1245,-120.569,2018-12-02,test
ugqj,38.1602,-121.206,2015-06-16,train
ugra,35.6453737674373,-79.2761817150927,2019-05-16,train
ugrh,41.946667,-83.045,2013-08-09,test
ugvj,35.8971955848071,-79.0554103258864,2015-12-07,train
ugvn,39.61525,-84.9661444444445,2021-06-28,test
ugxp,36.02,-76.31,2021-08-24,test
ugyb,35.6659203037303,-79.238018749625,2017-07-20,train
ugyi,35.7033671645648,-79.1684652620432,2019-07-15,train
ugzb,40.7024915402778,-85.935575,2017-05-22,train
ugzz,38.9725,-94.67293,2021-06-14,test
uhbr,38.5901,-121.731,2013-04-17,train
uhck,35.61,-78.998986783504,2021-06-15,train
uhdw,35.794,-79.0192243387957,2016-06-21,train
uhfr,35.1245,-120.569,2020-04-20,test
uhgv,37.8717,-121.526,2019-06-18,train
uhhx,35.8703936842317,-78.8409014400891,2018-04-11,train
uhks,35.8579710188433,-78.7414766958031,2014-07-15,train
uhln,37.5582,-121.164,2017-04-11,train
uhnn,48.39575,-120.1849,2017-07-24,train
uhnv,38.31806,-96.99139,2019-06-17,train
uhoz,35.8613561951616,-78.768569938621,2013-11-06,train
uhpo,35.84,-79.0604027717421,2020-07-10,train
uhqk,39.94672467,-95.78201304,2021-07-26,test
uhqt,35.6339826825494,-79.2973394213365,2015-08-06,train
uhrs,36.6568,-121.614,2016-08-31,test
uhtg,38.7688166936239,-75.1965666611989,2017-11-08,train
uhtu,35.79,-79.0320277171067,2020-03-11,train
uhut,39.61525,-84.9661444444445,2020-07-28,test
uhvz,39.1635,-122.916,2015-03-19,test
uhxo,41.798303,-72.428591,2019-08-27,test
uhyi,35.675208828557,-79.2207663209355,2020-03-11,train
uhyl,35.6823149492698,-79.2075674714797,2016-06-07,train
uhzh,35.98,-78.7760267944425,2017-06-15,train
uhzo,35.6591601739137,-79.2505749584706,2021-05-24,train
uiab,36.7081,-121.6,2019-05-15,test
uiam,44.09,-86.766667,2016-03-27,train
uiav,37.2583,-120.475,2014-06-10,train
uibi,38.81808029,-95.64281938,2020-06-30,test
uich,38.7784833272298,-75.3098166783651,2017-08-09,train
uics,39.0803190688889,-86.4308666666667,2021-05-17,train
uicv,47.740833,-88.737,2018-08-24,test
uidp,36.028,-78.716,2013-05-14,train
uied,35.51,-79.0969838526309,2018-07-19,train
uieh,36.577226,-103.296392,2016-11-02,train
uifo,35.0164,-120.586,2020-03-16,test
uigi,43.443333,-77.438333,2013-08-13,test
uigx,35.8599275886419,-78.7571360930281,2013-06-04,train
uihm,36.7081,-121.6,2013-03-26,test
uiht,35.98,-78.7986459237676,2018-11-30,train
uiia,40.7794940736111,-85.6374722222222,2020-07-20,train
uijw,41.38667,-76.99833,2017-08-02,test
uioa,39.7469388888889,-87.0759805555555,2018-08-06,train
uipr,48.2295,-88.5455,2014-08-27,test
uirp,38.07823,-97.58333,2013-08-12,train
uirz,36.16,-79.1005925268266,2020-09-28,train
uism,35.8894624756028,-78.9935184225683,2020-01-09,train
uisu,36.50433,-89.33693,2017-09-21,test
uitl,36.7254,-121.73,2018-04-24,test
uitz,37.2583,-120.475,2013-07-09,train
uiww,35.89859,-76.00978,2016-06-20,test
uiyf,35.658760953649,-79.251316466867,2021-08-05,train
uiyh,35.6931205111025,-79.187497310884,2017-05-17,train
ujas,35.7190432136278,-79.1393486990115,2018-07-16,train
ujbc,41.309091,-80.46173,2016-08-23,test
ujbw,35.61,-78.952754277411,2018-07-16,train
ujdf,35.7020098156646,-79.1709863905909,2019-07-02,train
ujdj,35.9039038241168,-79.1090996878009,2019-03-19,train
ujdk,39.8055,-76.05611,2021-07-22,train
ujgb,37.2953,-120.85,2014-07-08,train
ujib,39.1853,-121.704,2014-01-14,train
ujio,35.478,-79.0576344737289,2016-08-24,train
ujiz,41.377266,-72.313622,2019-06-14,test
ujjc,36.7025,-121.709,2013-01-30,test
ujkk,37.3865,-121.969,2019-07-23,train
ujkq,36.62833,-77.61589,2017-07-31,test
ujky,39.7469388888889,-87.0759805555555,2019-08-05,train
ujlu,35.6512556126715,-79.2652568247192,2015-12-07,train
ujmd,38.9353,-121.408,2018-08-21,train
ujmm,35.98,-78.8237506716998,2020-06-24,train
ujnk,40.183146,-80.677152,2018-09-18,test
ujno,37.3204,-120.983,2019-04-09,train
ujnq,35.6430316752174,-79.2805318976849,2020-03-11,train
ujoe,35.794,-79.0206579216954,2016-12-13,train
ujpn,41.788333,-81.945,2017-04-05,test
ujpv,36.8905,-121.801,2020-04-29,test
ujpw,37.2616,-120.906,2015-02-10,train
ujpy,36.13,-79.1113691155209,2020-07-23,train
ujqs,42.190333333333335,-82.1866667,2019-04-21,test
ujqv,37.3609,-120.549,2021-05-12,train
ujtc,35.7170204976196,-79.1431056748865,2018-07-30,train
ujtp,35.44,-78.8754515387286,2019-08-14,train
ujtr,34.4168,-119.544,2018-01-17,test
ujvg,35.7248718294933,-79.1285226764241,2018-08-06,train
ujwq,35.06,-79.1171528810128,2020-12-09,test
ujxb,36.32683,-79.0728601128015,2013-09-23,test
ujxc,35.47727,-78.8888738792072,2016-07-29,train
ujxd,41.5461,-124.0725,2018-08-22,train
ujxq,38.0455,-121.469,2017-03-21,train
ujyo,35.34306,-103.44917,2014-11-06,test
ujyy,35.6302300120607,-79.3043096002626,2015-11-12,train
ukbl,44.851794,-93.541609,2013-07-10,train
ukbq,37.2486,-120.851,2015-03-10,train
ukbx,41.788333,-81.945,2014-04-24,test
ukdh,36.055,-78.763,2016-12-14,train
ukef,35.7176326353589,-79.1419686953454,2018-08-28,train
ukeu,33.8892,-117.562,2019-12-04,test
ukfm,40.7201033333333,-85.1058325,2018-07-16,train
ukgd,35.9018230276642,-79.092446043133,2018-02-21,train
ukgw,36.7254,-121.73,2015-12-14,test
ukhl,41.37989,-75.3162,2019-09-04,train
ukja,39.07775,-96.9059,2016-10-17,train
ukjy,36.2263,-120.118,2017-02-08,test
ukkb,38.7686666488647,-75.3178833325704,2016-09-14,train
uklg,40.7201033333333,-85.1058325,2019-07-01,train
uklk,35.7002266318153,-79.1742984614282,2013-08-21,train
uklv,46.16806,-69.00125,2017-08-14,train
ukmd,35.7232217190656,-79.1315875777959,2018-06-07,train
uknp,34.9552,-120.487,2013-03-28,test
ukpi,35.9127239165425,-79.179691256244,2014-02-25,train
ukpj,39.93622,-76.43872,2017-05-24,train
ukqr,35.7261227196562,-79.1261992834488,2019-08-14,train
ukrn,35.6557002649525,-79.2570013645727,2014-03-19,train
ukry,35.880704496504,-78.9234239778466,2015-11-12,train
uksz,35.79,-79.0292594190935,2019-05-16,train
uktt,35.976,-78.7116492725172,2013-04-24,train
ukug,35.60595,-78.9927727369862,2016-08-31,train
ukww,35.794,-79.0174941525374,2016-01-27,train
ukyk,35.662114403873,-79.2450877963373,2019-09-04,train
ukyo,35.6750225257668,-79.2211123581872,2020-05-15,train
ulap,35.6275419289446,-79.309302423465,2015-07-23,train
ulbe,38.9695,-94.7582,2021-09-20,test
ulcf,36.9807,-122.017,2017-09-06,test
ulcw,37.6756,-121.264,2016-01-19,train
uldo,35.68836,-78.6964869990136,2016-08-10,train
uldq,35.88,-79.1240241921527,2019-07-17,train
uleb,35.719229516418,-79.1390026617598,2018-06-11,train
uleq,42.14739,-79.76872,2017-07-19,test
uler,35.85621,-78.03021,2017-06-13,test
ulfo,36.01,-78.9636909992825,2018-08-22,train
ulgn,35.6431381339546,-79.2803341621125,2020-03-11,train
ulhi,39.67322999,-95.51803235,2021-08-02,test
uliu,35.8658283547014,-78.804362846564,2015-10-12,train
ulji,38.36472,-97.10194,2015-07-06,train
uljz,35.634781123079,-79.2958564045437,2015-05-20,train
ullh,40.7024915402778,-85.935575,2019-08-19,train
ulnc,34.4384,-119.906,2020-03-18,test
ulnf,41.840964,-79.009164,2014-10-13,train
ulng,36.424,-79.0759744480664,2014-08-26,test
ulnh,35.74,-79.02,2021-06-17,train
ulnp,35.6490199791888,-79.269409271739,2017-02-14,train
ulnt,35.9145562596873,-79.1943564060262,2014-09-22,train
ulny,35.6300437092705,-79.3046556375142,2016-03-03,train
ulod,34.446,-119.876,2013-09-18,test
uloe,37.3097,-120.788,2021-06-15,train
ulqe,37.1366,-120.762,2020-06-09,train
ulqv,35.794,-79.017246983072,2015-12-07,train
ulre,41.18277,-80.759996,2019-11-06,test
ulto,35.7266283986582,-79.12526003948,2019-09-17,train
ulub,35.9049597506748,-79.1175507910652,2019-08-22,train
ulvq,35.0228,-120.586,2015-08-26,test
ulvx,35.84,-79.0597106972388,2020-05-19,train
ulwi,37.4555,-120.722,2015-08-11,train
ulxp,35.649711960981,-79.2681239905186,2016-08-10,train
ulyk,36.158,-79.0987634727822,2015-05-18,train
ulzk,38.2408,-121.152,2021-01-28,train
ulzt,35.9108605167343,-79.1647775446011,2013-06-04,train
umac,40.090275,-76.873132,2018-05-21,train
umam,35.6502442546674,-79.2671353126567,2016-06-07,train
umbf,39.0223556408333,-86.4816555555556,2021-07-12,train
umca,41.501567,-72.224735,2015-08-04,test
umcb,36.18,-79.052888819992,2018-05-30,train
umcu,41.69472,-80.09417,2020-09-14,test
umdh,36.8739,-121.745,2021-12-13,test
umdv,35.8684992277599,-78.8257391665855,2017-02-14,train
umey,42.038186,-78.908886,2015-09-10,train
umez,36.794726,-108.102782,2017-10-17,train
umgg,35.8683128877791,-78.8242477954212,2016-12-13,train
umgx,38.140694,-97.768806,2021-08-09,train
umhc,35.6506434749321,-79.2663938042603,2016-05-09,train
umih,37.2764,-120.954,2014-07-08,train
umiq,39.077955,-96.88081,2019-08-26,train
umis,48.558833,-86.381117,2016-08-24,test
umlb,47.4213,-122.1878,2017-06-28,train
umlp,35.154,-78.7243259274137,2014-08-13,test
ummo,35.7116177167032,-79.1531407551844,2016-08-24,train
ummt,35.8,-79.0407280822911,2017-12-06,train
umne,36.39,-78.9298865862252,2019-08-26,test
umni,36.9767,-121.51,2014-08-27,test
umnq,38.1156,-121.494,2014-12-04,train
umns,36.9599,-121.535,2020-04-28,test
umny,35.61,-79.0027152114148,2021-09-13,train
umoo,35.7001734024467,-79.1743973292144,2013-08-21,train
umop,35.8852077127073,-78.9594654476503,2018-02-21,train
umoz,41.965,-82.041667,2015-08-11,test
umph,39.21067,-96.97298,2015-11-02,train
umpk,37.4053,-121.023,2019-07-09,train
umqb,36.7593,-121.755,2019-12-03,test
umqu,40.37373,-79.38023,2020-08-24,test
umqx,40.7024915402778,-85.935575,2020-05-19,train
umrs,32.8168,-117.223,2013-10-10,test
umtj,35.65,-78.6857988390028,2021-07-13,train
umuw,35.7230088015911,-79.1319830489406,2018-08-27,train
umwp,45.45844,-97.26315,2017-09-08,test
umxd,37.66,-120.875,2016-04-12,train
umye,32.7049,-117.121,2015-03-01,test
umyi,39.1766,-122.189,2018-08-22,train
unaf,47.26394,-99.80461,2017-06-12,train
unaw,32.901948,-107.294449,2014-07-23,test
unbi,35.708503798638,-79.1589245206763,2021-08-11,train
unbs,35.9125065198982,-79.177951323219,2014-01-15,train
undm,35.93,-78.8448784298606,2017-08-04,train
unep,39.76042711,-99.12676695,2021-08-02,train
unhl,35.8941520317869,-79.0310512635363,2015-02-11,train
unht,35.6710569378036,-79.228478008258,2015-05-06,train
unja,37.8189,-121.358,2016-05-17,train
unjm,32.549448,-104.38417,2013-03-27,train
unjs,34.9552,-120.487,2016-01-20,test
unju,39.006878,-80.472104,2017-07-27,train
unkc,37.8189,-121.358,2019-05-21,train
unkx,36.7593,-121.755,2019-09-19,test
unld,35.51,-79.0929302733972,2017-06-24,train
unlg,34.6766,-120.553,2017-04-25,test
unlo,41.8126,-77.1972,2018-07-11,test
unlw,35.976,-78.7307885357923,2014-08-04,train
unly,35.6395451515718,-79.2870077376801,2017-12-06,train
unmg,35.912227009927,-79.1757142664726,2013-11-06,train
unmo,36.06,-76.0,2021-07-29,test
unnd,34.9414,-120.573,2018-04-18,test
unni,45.45,-82.915,2019-08-05,train
unnv,41.992305,-78.929219,2016-10-02,train
unpb,37.78239812,-97.53105031,2013-08-26,train
unqt,35.76,-79.0813627424135,2020-07-14,train
unrm,38.7686666488647,-75.3178833325704,2019-09-11,train
unsc,35.61,-78.9559855816003,2018-08-28,train
unsf,35.6972724018561,-79.1797856235615,2015-05-20,train
unsg,37.6667,-120.898,2017-09-12,train
untn,35.6794671780478,-79.2128568980407,2017-11-15,train
unue,41.321113,-80.483229,2019-07-18,test
unwd,38.7686666488647,-75.3178833325704,2017-07-12,train
unzn,35.9036243141456,-79.1068626310545,2019-01-15,train
uoad,35.64607,-78.6733707459671,2016-07-27,train
uoar,40.10804,-97.29034,2017-09-20,train
uocz,35.4417,-119.549,2014-07-29,test
uods,35.8634369916142,-78.7852235832889,2014-09-22,train
uoep,35.7077319727928,-79.160358103576,2016-07-13,train
uofb,35.6785356640967,-79.2145870842989,2018-07-11,train
uogg,38.8121,-121.724,2015-05-12,train
uogp,43.37318,-86.14407,2017-06-05,train
uogt,35.62476,-78.7086665301886,2016-06-08,train
uogv,34.9638,-120.642,2018-09-24,test
uohm,39.1873,-121.908,2020-05-20,train
uoib,33.1809,-117.327,2013-02-09,test
uoiq,35.79,-79.0253541415392,2018-03-22,train
uoiu,38.1156,-121.494,2021-03-16,train
uoki,35.478,-79.057189568691,2016-07-13,train
uokp,39.3092,-121.595,2018-09-19,train
uoky,35.9094940235416,-79.1538408227296,2021-09-09,train
uomx,36.74713,-105.49796,2017-08-15,train
uonl,35.6522137413069,-79.2634772045678,2015-08-06,train
uoon,37.2141,-120.561,2016-06-14,train
uopt,37.2583,-120.475,2015-02-10,train
uoqa,35.6546356775798,-79.2589787202964,2014-08-05,train
uosh,37.2583,-120.475,2013-09-10,train
uosq,34.926115,-104.660281,2019-08-08,test
uouk,35.837,-79.001,2016-05-24,train
uoum,42.68,-79.691667,2014-04-25,test
uovr,36.16902,-79.0549156096088,2015-09-24,train
uowq,36.7085,-121.749,2013-05-29,test
uowt,34.97,-79.0843782098921,2021-06-23,test
uoxf,37.0062,-120.6,2020-06-09,test
uoyn,35.98,-78.834935955432,2021-05-26,train
upbo,39.61525,-84.9661444444445,2021-08-10,test
upbq,35.8820399330333,-78.9341121378574,2016-07-19,train
upcg,35.8687787377312,-78.827976223332,2017-03-21,train
upfk,35.8972266414705,-79.0556588877471,2016-01-27,train
upfy,35.63,-78.9577255146253,2019-09-01,train
uphq,40.064685,-76.900309,2018-08-20,train
upib,42.71482,-71.09953,2017-07-27,train
upif,41.25432,-74.9036,2019-08-19,train
upij,35.433,-80.1,2016-08-17,test
upjb,35.794,-79.0203118844437,2016-10-18,train
